PID,trip start,trip end,travel_time,dist_per_trip,n_ACC,n_BRK,n_HTURN,speed_mean,speed_sd,speed_max,rpm_mean,rpm_sd,rpm_max,acc_value,brk_value,hturn_value,egl_mean,egl_sd,egl_max,air_mean,air_sd,air_max,fuel_mean,fuel_sd,fuel_max,thro_mean,thro_sd,thro_max,trip start formatted,trip end formatted,crossinglane,nearcollision,smoking,eyeclosing,mobilephone
1013 1014 (2),2023-04-20 13:48:00,2023-04-20 13:56:00,516.661765,1.700837,1,0,1,9.544643,19.203182,73.0,1005.001488,399.285485,3254.75,0.337054,0.0,0.403077,36.813725,10.951217,50.980392,28.355556,0.48409,29.0,65.124183,2.010771,74.509804,23.754669,7.888489,65.490196,20230420134800,20230420135600,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 14:58:00,2023-04-20 15:06:00,466.130589,1.44709,0,1,0,12.525084,11.388291,36.0,1122.32107,373.899503,2404.5,0.0,-0.309779,0.0,29.07563,8.575089,38.823529,28.425,0.843907,31.0,62.72549,2.955988,76.470588,25.11509,6.529575,54.117647,20230420145800,20230420150600,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 15:13:00,2023-04-20 15:18:00,270.720749,2.341176,0,0,0,27.415584,20.888031,67.0,1318.298701,464.806897,3264.75,0.0,0.0,0.0,30.980392,3.594177,34.117647,26.75,0.71635,28.0,62.941176,2.905529,68.627451,27.636873,10.123381,69.411765,20230420151300,20230420151800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 15:57:00,2023-04-20 16:02:00,292.294097,0.913872,0,0,0,7.282353,12.18216,47.0,1039.905882,420.511383,2483.25,0.0,0.0,0.0,31.960784,14.184663,45.882353,28.869565,0.457697,30.0,63.086104,2.69707,72.156863,25.605536,6.340821,55.686275,20230420155700,20230420160200,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 17:14:00,2023-04-20 17:20:00,309.269598,2.445775,0,1,0,25.505495,19.820952,64.0,1266.351648,414.132988,2659.25,0.0,-0.322597,0.0,37.254902,13.731091,54.901961,27.916667,0.50361,29.0,61.911765,2.702909,70.588235,28.060763,7.539849,65.098039,20230420171400,20230420172000,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 17:29:00,2023-04-20 17:33:00,250.360096,2.620022,0,0,0,44.28777,18.483931,64.0,1366.232014,338.039299,2322.75,0.0,0.0,0.0,37.45098,16.534268,60.784314,28.0,0.0,28.0,61.481481,1.997604,64.705882,30.84215,10.025555,61.176471,20230420172900,20230420173300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 22:24:00,2023-04-20 22:26:00,131.887805,0.042942,0,0,0,2.0625,5.814166,22.0,170.364583,386.916187,1633.25,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,58.888889,0.628267,59.215686,30.04902,4.38454,36.078431,20230420222400,20230420222600,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 22:29:00,2023-04-20 22:46:00,980.888425,8.186725,0,1,2,31.453353,22.720325,62.0,1207.99854,531.957346,2883.5,0.0,-0.319433,0.3514,32.230392,14.040617,54.117647,25.978261,0.362478,27.0,59.164535,7.040417,73.72549,28.01374,9.326555,71.372549,20230420222900,20230420224600,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-20 22:53:00,2023-04-20 22:57:00,223.787686,0.151301,0,0,0,2.508621,4.492497,21.0,613.269397,491.426245,2151.75,0.0,0.0,0.0,26.013072,22.9012,43.137255,26.4375,0.512348,27.0,54.264706,14.519251,59.215686,27.276688,4.483843,38.431373,20230420225300,20230420225700,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 04:13:00,2023-04-21 04:25:00,724.34517,7.310127,0,1,2,38.801603,25.404493,73.0,1251.40481,569.240689,3521.25,0.0,-0.337228,0.366232,29.346405,15.209173,54.509804,25.0,0.0,25.0,57.61735,3.450645,71.372549,29.471612,10.053761,70.980392,20230421041300,20230421042500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 04:31:00,2023-04-21 04:33:00,106.16786,0.038624,0,0,0,0.0,0.0,0.0,20.154762,130.617786,846.5,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.447214,26.0,59.215686,0.0,59.215686,31.531279,1.512778,31.764706,20230421043100,20230421043300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 08:31:00,2023-04-21 08:33:00,149.730407,0.179137,0,0,0,9.666667,12.202831,30.0,604.633333,652.385216,2047.75,0.0,0.0,0.0,23.921569,0.0,23.921569,26.333333,0.516398,27.0,47.647059,23.359847,58.431373,27.651416,5.623305,35.686275,20230421083100,20230421083300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 08:39:00,2023-04-21 08:44:00,260.219907,1.256189,0,0,1,21.797297,17.98297,54.0,1078.594595,617.359105,2792.0,0.0,0.0,0.338966,14.248366,8.636953,25.098039,26.35,0.48936,27.0,57.151703,2.221615,63.921569,22.705619,9.656307,66.27451,20230421083900,20230421084400,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 08:51:00,2023-04-21 08:56:00,263.146817,2.396445,0,0,1,33.026667,25.56501,76.0,1318.378333,499.920907,3034.25,0.0,0.0,0.31844,41.503268,28.244461,97.647059,28.3,1.128576,31.0,57.098039,2.57123,61.568627,29.378003,10.166366,62.745098,20230421085100,20230421085600,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 08:58:00,2023-04-21 09:08:00,595.037659,8.127426,0,1,0,47.189873,25.906938,77.0,1284.621519,528.241856,3303.0,0.0,-0.379405,0.0,43.970588,28.084281,100.0,27.622642,0.627155,29.0,56.685165,2.122398,60.784314,28.827004,11.151371,83.921569,20230421085800,20230421090800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 09:09:00,2023-04-21 10:14:00,3915.144915,46.763595,0,0,2,41.773015,33.405688,123.0,1337.639494,396.287828,2793.5,0.0,0.0,0.314211,35.894608,19.470414,100.0,25.821522,2.543238,31.0,51.014358,2.954846,60.0,29.846913,11.574678,78.823529,20230421090900,20230421101400,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 10:16:00,2023-04-21 10:25:00,529.878995,12.332485,0,0,0,90.028736,6.412729,107.0,1761.583333,120.884569,2082.75,0.0,0.0,0.0,47.54902,24.238385,87.45098,28.152174,0.514993,29.0,46.547315,1.13919,50.196078,37.139959,9.970603,72.156863,20230421101600,20230421102500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 10:28:00,2023-04-21 10:32:00,250.992888,2.524124,0,0,0,24.273381,24.335459,67.0,1290.115108,536.453804,2454.0,0.0,0.0,0.0,29.568627,12.430816,39.215686,26.722222,0.460889,27.0,45.686275,2.018751,49.803922,28.5146,9.749007,63.921569,20230421102800,20230421103200,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 10:33:00,2023-04-21 10:48:00,861.806876,6.22375,0,1,0,27.660473,23.269653,69.0,1172.152449,469.715545,2973.0,0.0,-0.31607,0.0,31.680672,17.587753,88.235294,25.987342,0.669743,27.0,44.874659,2.433418,49.411765,26.549417,9.262191,60.392157,20230421103300,20230421104800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-21 10:49:00,2023-04-21 10:53:00,233.915515,0.22416,0,0,0,4.008,4.927697,17.0,677.086694,496.187606,1849.25,0.0,0.0,0.0,29.411765,26.709884,52.156863,27.75,0.447214,28.0,44.044118,1.919667,47.843137,27.001898,4.115922,33.333333,20230421104900,20230421105300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 09:17:00,2023-04-22 09:21:00,262.451897,2.343843,0,0,0,14.610942,21.159398,70.0,1074.343465,470.659644,3364.5,0.0,0.0,0.0,31.617647,9.945062,52.941176,26.636364,0.650256,28.0,43.796791,2.772675,56.078431,24.552119,7.384689,60.392157,20230422091700,20230422092100,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 09:24:00,2023-04-22 09:32:00,443.776008,10.293542,0,1,0,79.386525,28.232063,116.0,1749.460106,398.88009,3121.5,0.0,-0.319408,0.0,40.915033,32.785502,100.0,27.684211,0.471069,28.0,42.094943,3.226443,48.235294,36.499791,11.804771,83.921569,20230422092400,20230422093200,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 09:33:00,2023-04-22 09:38:00,325.46204,10.503748,0,0,0,116.497409,5.054005,127.0,2271.724093,97.468939,2486.5,0.0,0.0,0.0,29.568627,15.500369,45.490196,28.538462,0.508391,29.0,40.723982,1.062114,42.352941,40.847303,7.308582,63.137255,20230422093300,20230422093800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 09:41:00,2023-04-22 09:45:00,247.210416,7.107652,0,0,0,103.208633,3.896254,111.0,2014.124101,75.345607,2189.0,0.0,0.0,0.0,27.712418,14.043013,43.921569,29.0,0.0,29.0,38.779956,1.075135,40.392157,37.074341,6.832478,61.176471,20230422094100,20230422094500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 09:46:00,2023-04-22 09:55:00,577.75969,3.265922,0,0,0,18.284038,28.336409,82.0,811.13615,487.672065,1798.25,0.0,0.0,0.0,32.01426,19.205498,64.705882,29.192982,1.273894,31.0,38.286894,1.790401,42.352941,26.406149,7.947518,69.803922,20230422094600,20230422095500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 10:00:00,2023-04-22 10:04:00,249.119479,5.965772,0,0,0,82.405797,11.800432,106.0,1619.398551,222.59631,2062.75,0.0,0.0,0.0,58.588235,40.104247,100.0,28.388889,0.501631,29.0,36.448802,2.920643,39.607843,37.138392,10.276833,63.137255,20230422100000,20230422100400,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 10:05:00,2023-04-22 10:14:00,536.524212,5.0955,0,1,0,38.022857,44.88565,107.0,1293.652857,522.152815,2185.75,0.0,-0.31533,0.0,29.558824,6.347397,34.901961,29.085106,0.503457,30.0,36.045056,2.38796,39.215686,27.366947,9.31361,63.529412,20230422100500,20230422101400,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 10:31:00,2023-04-22 10:49:00,1084.156924,18.945938,1,0,0,66.496697,35.963335,107.0,1513.782365,466.666278,3178.75,0.307084,0.0,0.0,32.295271,14.791217,65.882353,29.465347,0.87823,34.0,34.24966,2.021246,40.784314,31.233196,10.340788,68.627451,20230422103100,20230422104900,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 10:53:00,2023-04-22 11:05:00,710.736619,5.2428,0,2,1,29.728448,26.851394,74.0,1190.56828,528.94874,3105.0,0.0,-0.379781,0.349691,34.313725,18.223226,62.745098,29.967742,1.390456,34.0,98.640101,0.54412,99.607843,30.334388,11.533452,65.098039,20230422105300,20230422110500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-22 11:22:00,2023-04-22 11:27:00,303.747581,2.490871,0,1,0,34.620112,18.024354,57.0,1395.171788,381.204496,3052.0,0.0,-0.34069,0.0,48.235294,5.559783,52.54902,30.0,0.722315,31.0,98.545752,0.408511,99.215686,30.191697,8.664922,63.137255,20230422112200,20230422112700,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-23 08:28:00,2023-04-23 10:17:00,6531.590014,97.839498,1,8,15,53.792124,42.091832,128.0,1457.837876,574.537335,3781.75,0.355499,-0.397625,0.378373,33.663185,17.854346,97.254902,27.562597,1.606496,35.0,91.944116,4.400613,99.607843,31.12295,11.634683,83.921569,20230423082800,20230423101700,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-23 10:27:00,2023-04-23 10:43:00,958.04794,5.82429,1,3,1,22.731852,23.897111,76.0,1080.850741,556.833495,3147.75,0.374268,-0.388843,0.321745,26.666667,14.239283,50.980392,29.388889,0.895613,32.0,85.494553,1.726466,89.803922,26.159647,9.108601,74.901961,20230423102700,20230423104300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-23 11:49:00,2023-04-23 11:58:00,557.422822,4.829141,0,1,0,27.65847,20.887586,62.0,1289.585383,401.710804,2889.25,0.0,-0.397167,0.0,38.736383,13.892233,57.647059,30.244898,0.75085,33.0,83.761505,1.558214,87.45098,29.04318,8.154876,63.921569,20230423114900,20230423115800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-23 12:16:00,2023-04-23 12:22:00,365.330003,1.719429,0,1,0,14.78125,17.825296,56.0,1136.465402,398.287479,2604.0,0.0,-0.300241,0.0,36.627451,9.199402,49.411765,31.633333,1.098065,34.0,82.993464,2.014105,88.627451,26.689426,6.608027,59.607843,20230423121600,20230423122200,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 06:56:00,2023-04-24 08:55:00,7129.534342,93.922237,5,5,7,47.208958,39.301525,133.0,1413.908966,525.036793,3399.0,0.357292,-0.335871,0.444481,33.38361,16.75671,100.0,27.079208,0.988291,30.0,75.122168,4.108368,94.509804,29.976783,11.327372,83.921569,20230424065600,20230424085500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 08:55:00,2023-04-24 08:58:00,160.21285,0.172151,0,1,0,9.24,10.566717,30.0,777.7,749.59683,2271.75,0.0,-0.306469,0.0,19.803922,28.006974,39.607843,28.0,0.0,28.0,61.512605,27.27998,76.470588,29.22722,7.476264,55.686275,20230424085500,20230424085800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 09:13:00,2023-04-24 09:18:00,301.345301,2.224711,1,1,1,33.514286,26.5152,67.0,1034.22,705.542453,3016.0,0.402685,-0.329075,0.332465,24.052288,24.94541,49.803922,28.652174,0.647281,30.0,68.780904,4.609438,81.568627,29.694118,9.390013,65.098039,20230424091300,20230424091800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 09:24:00,2023-04-24 09:28:00,260.661366,0.715888,0,0,0,13.654412,12.321243,41.0,968.952206,640.179298,2529.5,0.0,0.0,0.0,30.718954,6.129869,37.254902,28.333333,0.907485,30.0,69.302832,3.483764,79.215686,27.576929,6.882971,44.705882,20230424092400,20230424092800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 09:34:00,2023-04-24 09:40:00,358.86649,2.11273,1,1,0,27.402985,24.995235,64.0,1059.557214,547.303087,3246.5,0.356059,-0.423104,0.0,36.941176,30.826623,83.137255,27.259259,0.446576,28.0,65.50472,13.315791,74.509804,29.24869,8.168131,62.352941,20230424093400,20230424094000,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 09:49:00,2023-04-24 09:57:00,511.65093,4.032958,0,2,0,31.415929,26.498094,71.0,1077.466077,567.189243,2880.0,0.0,-0.357743,0.0,33.284314,32.873371,93.333333,26.956522,1.074069,30.0,66.743393,10.24377,71.764706,29.534025,9.150582,64.705882,20230424094900,20230424095700,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 15:22:00,2023-04-24 15:31:00,517.226134,3.968311,0,0,3,26.423529,25.852829,71.0,1231.767647,513.123192,3171.25,0.0,0.0,0.315608,35.588235,12.004558,54.509804,29.177778,1.173357,31.0,68.627451,2.473162,79.215686,28.1188,9.664906,63.921569,20230424152200,20230424153100,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 15:34:00,2023-04-24 15:38:00,249.382408,4.456052,0,0,0,53.899281,17.488006,87.0,1473.23741,248.116934,2252.0,0.0,0.0,0.0,39.607843,21.114652,61.960784,29.166667,0.383482,30.0,65.751634,1.930563,70.196078,35.466215,12.355094,63.137255,20230424153400,20230424153800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 15:41:00,2023-04-24 15:49:00,456.445698,13.570941,0,0,0,109.810997,6.272162,124.0,2139.865979,121.406474,2424.5,0.0,0.0,0.0,30.239651,10.138306,43.529412,29.3,0.464095,30.0,62.513826,1.199358,64.313725,41.230191,8.897184,63.137255,20230424154100,20230424154900,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 15:50:00,2023-04-24 16:14:00,1450.168224,17.592334,0,0,0,43.042017,29.001855,106.0,1283.411998,498.427431,2587.25,0.0,0.0,0.0,36.282353,20.800992,80.392157,30.657343,0.9794,32.0,61.755108,2.077098,67.45098,30.128339,10.735556,74.117647,20230424155000,20230424161400,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 16:15:00,2023-04-24 16:21:00,371.149426,0.448098,0,0,0,2.549091,5.300491,18.0,627.267273,465.689259,1895.75,0.0,0.0,0.0,21.830065,17.179276,36.862745,30.972973,1.040472,32.0,59.459459,0.615569,61.960784,25.105144,5.076929,35.686275,20230424161500,20230424162100,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 16:27:00,2023-04-24 17:27:00,3604.829597,45.521349,2,0,5,46.510244,33.464324,111.0,1359.180035,399.752182,3181.25,0.388167,0.0,0.339464,30.770791,17.992673,81.960784,29.576369,0.99235,33.0,57.555518,4.106708,67.45098,29.492561,11.53326,83.921569,20230424162700,20230424172700,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 17:27:00,2023-04-24 17:32:00,292.197708,1.450871,0,2,0,9.099415,14.798909,55.0,1048.023392,394.19266,2558.0,0.0,-0.311835,0.0,34.705882,5.006724,41.568627,33.434783,1.674029,35.0,54.987212,2.840109,66.27451,25.339717,7.121148,55.686275,20230424172700,20230424173200,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-24 17:45:00,2023-04-24 17:49:00,187.130374,0.23113,0,0,0,3.884615,5.72392,24.0,524.509615,567.389359,2494.5,0.0,0.0,0.0,32.156863,18.147586,42.352941,28.533333,0.516398,29.0,50.840336,14.681715,55.686275,28.354809,5.640614,57.647059,20230424174500,20230424174900,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 07:59:00,2023-04-25 08:03:00,249.325021,0.028041,0,0,0,0.0,0.0,0.0,455.504926,405.11769,841.5,0.0,0.0,0.0,16.960784,19.585281,34.117647,26.464286,0.507875,27.0,53.067227,0.847516,54.117647,26.089056,4.684365,31.372549,20230425075900,20230425080300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 08:07:00,2023-04-25 08:18:00,672.114578,3.270457,1,0,1,18.833333,26.774589,74.0,1103.722778,464.991499,3262.5,0.325731,0.0,0.311331,32.784314,7.860982,42.352941,27.866667,1.171218,31.0,53.48366,3.111469,63.529412,26.989107,8.01749,66.27451,20230425080700,20230425081800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 08:23:00,2023-04-25 08:28:00,273.822177,4.478352,0,0,0,54.762821,35.31172,103.0,1451.887821,414.133478,2510.25,0.0,0.0,0.0,26.928105,14.893358,36.862745,28.047619,0.920662,30.0,51.260504,3.730941,62.745098,32.383107,12.022562,65.490196,20230425082300,20230425082800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 09:23:00,2023-04-25 09:33:00,600.771944,4.394483,0,1,1,25.95466,29.593679,76.0,1181.163098,435.050672,2914.0,0.0,-0.355698,0.331186,36.715686,10.651203,49.411765,27.45283,0.606568,29.0,50.225675,2.62036,60.0,28.447671,8.2194,63.921569,20230425092300,20230425093300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 09:42:00,2023-04-25 09:54:00,724.019778,2.444906,0,0,3,12.426531,20.021351,69.0,935.737755,547.694489,3337.0,0.0,0.0,0.332623,23.803922,14.304082,38.431373,28.378788,0.940788,30.0,98.562092,0.520861,99.607843,21.862345,8.887594,65.098039,20230425094200,20230425095400,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 09:56:00,2023-04-25 10:08:00,691.381488,6.272806,3,2,2,35.88121,25.412547,75.0,1224.772138,597.692464,3214.75,0.330306,-0.382772,0.314463,22.196078,9.446559,36.470588,27.112903,0.9427,29.0,98.260595,0.694363,99.607843,29.017914,11.976032,83.921569,20230425095600,20230425100800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 12:30:00,2023-04-25 12:50:00,1194.289194,21.870436,1,1,1,61.616487,45.330418,130.0,1593.436679,645.367696,3651.0,0.316181,-0.356257,0.306564,34.901961,25.375485,96.470588,29.883929,0.937176,31.0,97.303922,1.270052,99.607843,33.787804,14.731297,83.921569,20230425123000,20230425125000,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-25 12:54:00,2023-04-25 13:58:00,3838.799545,63.636188,1,1,6,60.43486,38.363342,119.0,1520.347888,490.836605,3557.5,0.302198,-0.317023,0.337027,33.051471,20.463552,100.0,30.935829,1.210388,34.0,89.916116,2.848395,98.431373,31.214788,11.992932,83.921569,20230425125400,20230425135800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 11:48:00,2023-04-26 11:55:00,473.382935,0.749672,0,1,0,5.604167,8.784035,44.0,794.84003,542.979549,2705.75,0.0,-0.391719,0.0,20.490196,16.233792,46.666667,30.065217,0.997824,31.0,81.551577,12.386187,87.45098,24.644024,6.051671,50.980392,20230426114800,20230426115500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 11:56:00,2023-04-26 12:38:00,2528.498962,48.905642,1,1,0,69.640792,39.887052,129.0,1597.07856,578.457863,2762.0,0.307293,-0.342763,0.0,32.472501,16.342221,72.941176,31.334661,0.843536,33.0,82.238888,2.971273,96.862745,34.300821,10.511875,69.803922,20230426115600,20230426123800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 12:43:00,2023-04-26 13:25:00,2506.755682,47.910917,0,1,4,68.781975,36.337807,118.0,1563.78184,522.221015,3606.75,0.0,-0.389417,0.34057,29.64132,18.177851,71.372549,31.58871,0.742161,34.0,76.761543,2.320901,83.529412,32.783595,10.619216,83.921569,20230426124300,20230426132500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 13:28:00,2023-04-26 13:31:00,191.532644,0.346098,1,0,0,9.28125,10.538854,28.0,662.046875,653.605893,1958.75,0.350975,0.0,0.0,22.745098,32.166426,45.490196,30.461538,0.660225,32.0,70.105581,21.240012,81.960784,28.239337,5.830242,38.431373,20230426132800,20230426133100,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 13:33:00,2023-04-26 13:36:00,190.374532,0.30584,0,0,0,10.08642,9.358415,24.0,727.385802,580.535749,1823.75,0.0,0.0,0.0,29.019608,1.663781,30.196078,30.0,0.0,30.0,67.950089,22.758678,79.215686,27.412721,6.345103,54.117647,20230426133300,20230426133600,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 13:37:00,2023-04-26 13:41:00,225.817231,0.40852,1,0,0,7.735537,7.0649,20.0,752.481405,589.903543,1757.5,0.306346,0.0,0.0,15.686275,14.376708,28.235294,30.176471,0.392953,31.0,71.095732,18.503595,80.392157,26.422372,5.563857,35.294118,20230426133700,20230426134100,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 15:05:00,2023-04-26 15:18:00,783.618386,4.01693,2,0,0,20.272553,25.814326,69.0,1048.795498,472.468052,2729.75,0.411322,0.0,0.0,30.686275,11.508955,43.921569,31.428571,1.440324,35.0,73.098039,9.139376,83.921569,25.672752,8.461281,67.058824,20230426150500,20230426151800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 15:41:00,2023-04-26 15:49:00,463.530525,0.365642,0,0,0,2.837838,4.846881,20.0,876.689189,230.705173,1960.5,0.0,0.0,0.0,37.037037,5.041585,43.137255,33.128205,0.832861,35.0,74.037205,1.777114,78.431373,22.928633,2.570529,36.078431,20230426154100,20230426154900,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 15:58:00,2023-04-26 16:05:00,439.263185,3.863028,0,2,0,36.16726,23.53805,69.0,1110.953737,569.160343,2624.25,0.0,-0.316917,0.0,19.934641,9.953113,26.27451,30.394737,0.718086,33.0,70.970072,11.993357,76.470588,28.351127,8.863231,65.098039,20230426155800,20230426160500,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 16:14:00,2023-04-26 16:20:00,309.177358,0.584134,1,0,1,8.609195,9.702936,29.0,799.517143,615.578264,2196.75,0.315089,0.0,0.369029,21.176471,18.753956,35.686275,29.217391,0.421741,30.0,73.213981,3.113625,81.568627,26.82577,6.202839,40.784314,20230426161400,20230426162000,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-26 16:21:00,2023-04-26 16:22:00,75.963949,0.230043,0,0,0,7.363636,7.046598,17.0,1185.409091,375.900773,1953.25,0.0,0.0,0.0,39.607843,0.0,39.607843,30.0,0.0,30.0,73.72549,0.0,73.72549,26.30719,5.176844,34.901961,20230426162100,20230426162200,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-27 09:59:00,2023-04-27 10:38:00,2321.931832,39.403535,3,0,1,61.214369,48.159014,129.0,1508.300526,694.53356,3524.25,0.32652,0.0,0.327149,31.282051,18.819113,100.0,30.078261,1.070835,33.0,69.241262,2.903405,82.352941,31.15219,10.022551,83.921569,20230427095900,20230427103800,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-27 10:49:00,2023-04-27 11:39:00,3015.067976,43.340084,0,2,0,51.496187,39.058427,123.0,1421.552714,536.05002,3324.5,0.0,-0.382646,0.0,30.729412,15.388482,65.490196,30.342282,0.780847,32.0,63.466246,2.442802,71.372549,30.419515,9.425917,67.45098,20230427104900,20230427113900,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-27 12:11:00,2023-04-27 12:33:00,1351.909242,10.80338,2,2,1,30.520343,27.208636,78.0,1194.762848,492.747443,3638.0,0.316625,-0.368207,0.347323,31.215686,12.374561,52.156863,31.272,0.9365,34.0,59.915294,5.972861,70.196078,27.064702,9.696257,83.921569,20230427121100,20230427123300,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-27 12:40:00,2023-04-27 13:57:00,4594.875072,81.190031,0,2,5,63.618921,40.267986,131.0,1544.900752,526.328228,3084.5,0.0,-0.333996,0.319874,33.484967,22.791639,100.0,31.604396,0.845813,35.0,53.475544,4.338904,68.627451,33.189554,12.539051,83.921569,20230427124000,20230427135700,0.0,0.0,0.0,0.0,0.0
1013 1014 (2),2023-04-27 14:02:00,2023-04-27 14:24:00,1320.998925,10.112566,1,3,4,28.425188,27.341255,80.0,1171.87352,488.893602,3435.75,0.304713,-0.405536,0.348805,30.254902,16.923009,83.921569,31.4,0.861357,34.0,47.127843,5.158034,60.392157,27.010701,8.57404,71.764706,20230427140200,20230427142400,0.0,0.0,0.0,0.0,0.0
